Ticker,Date,Time,Open,High,Low,Close,Volume,Open Interest
RELIANCE.NSE,17/01/2025,09:15:59,1322.25,1326,1299.6,1303.9,3978508,0
RELIANCE.NSE,17/01/2025,09:16:59,1303.7,1305.6,1298.4,1300.2,1048092,0
RELIANCE.NSE,17/01/2025,09:17:59,1300.6,1300.65,1295,1295.25,577337,0
RELIANCE.NSE,17/01/2025,09:18:59,1295.15,1297,1292.65,1296.9,361848,0
RELIANCE.NSE,17/01/2025,09:19:59,1297.35,1301.05,1295.5,1301.05,344210,0
RELIANCE.NSE,17/01/2025,09:20:59,1301.1,1301.1,1296.65,1299.1,180166,0
RELIANCE.NSE,17/01/2025,09:21:59,1299.05,1300.5,1298,1299.6,240065,0
RELIANCE.NSE,17/01/2025,09:22:59,1300.15,1305.4,1300.15,1304.65,384127,0
RELIANCE.NSE,17/01/2025,09:23:59,1304.75,1306.9,1304.15,1305.55,301054,0
RELIANCE.NSE,17/01/2025,09:24:59,1305,1306.4,1302.3,1302.3,194712,0
RELIANCE.NSE,17/01/2025,09:25:59,1302.7,1303.3,1301.05,1302.65,208475,0
RELIANCE.NSE,17/01/2025,09:26:59,1302.4,1302.5,1299.25,1301.85,279832,0
RELIANCE.NSE,17/01/2025,09:27:59,1301.4,1302,1298,1299.45,195232,0
RELIANCE.NSE,17/01/2025,09:28:59,1299.8,1300.45,1297.5,1298.1,306724,0
RELIANCE.NSE,17/01/2025,09:29:59,1297.6,1298.25,1295.8,1295.8,284150,0
RELIANCE.NSE,17/01/2025,09:30:59,1295.65,1299.6,1295.35,1299.05,213683,0
RELIANCE.NSE,17/01/2025,09:31:59,1299,1300.8,1297.75,1299.8,176796,0
RELIANCE.NSE,17/01/2025,09:32:59,1300.6,1300.9,1298.65,1299,128463,0
RELIANCE.NSE,17/01/2025,09:33:59,1298.8,1299.95,1297.45,1299.8,100234,0
RELIANCE.NSE,17/01/2025,09:34:59,1299.85,1300.2,1298,1298,134552,0
RELIANCE.NSE,17/01/2025,09:35:59,1298.15,1300,1297.5,1299.05,74843,0
RELIANCE.NSE,17/01/2025,09:36:59,1299.1,1299.75,1298.75,1299.55,60481,0
RELIANCE.NSE,17/01/2025,09:37:59,1299.05,1300.4,1296.35,1297,139418,0
RELIANCE.NSE,17/01/2025,09:38:59,1296.8,1297.65,1294.15,1294.15,148936,0
RELIANCE.NSE,17/01/2025,09:39:59,1294.6,1294.75,1291.7,1291.95,122575,0
RELIANCE.NSE,17/01/2025,09:40:59,1291.9,1295.6,1291.9,1294,93510,0
RELIANCE.NSE,17/01/2025,09:41:59,1293.3,1295,1293.25,1294.8,34484,0
