Ticker,Date,Time,Open,High,Low,Close,Volume,Open Interest
RELIANCE.NSE,02/04/2025,09:15:59,1247.55,1253.7,1247,1249.5,418910,0
RELIANCE.NSE,02/04/2025,09:16:59,1249.45,1250.9,1248.15,1248.9,81410,0
RELIANCE.NSE,02/04/2025,09:17:59,1249.1,1249.4,1248,1249.35,33086,0
RELIANCE.NSE,02/04/2025,09:18:59,1249.35,1249.35,1246.45,1247.7,44872,0
RELIANCE.NSE,02/04/2025,09:19:59,1247.7,1248.55,1247.5,1247.5,24769,0
RELIANCE.NSE,02/04/2025,09:20:59,1247.3,1247.3,1245.6,1246,32475,0
RELIANCE.NSE,02/04/2025,09:21:59,1245.9,1246.15,1244.55,1245,39472,0
RELIANCE.NSE,02/04/2025,09:22:59,1245,1245.15,1244,1244.65,43049,0
RELIANCE.NSE,02/04/2025,09:23:59,1244.65,1244.85,1243.9,1244.45,31310,0
RELIANCE.NSE,02/04/2025,09:24:59,1244.25,1245.3,1244.2,1244.55,30586,0
RELIANCE.NSE,02/04/2025,09:25:59,1244.55,1246,1244.55,1245.75,56896,0
RELIANCE.NSE,02/04/2025,09:26:59,1245.75,1247.25,1245.75,1247.25,29052,0
RELIANCE.NSE,02/04/2025,09:27:59,1247.15,1247.95,1247,1247.65,37962,0
RELIANCE.NSE,02/04/2025,09:28:59,1247.9,1248.6,1247.75,1248.6,39969,0
RELIANCE.NSE,02/04/2025,09:29:59,1248.6,1248.6,1248.35,1248.35,25088,0
RELIANCE.NSE,02/04/2025,09:30:59,1248,1248,1246.7,1246.7,26956,0
RELIANCE.NSE,02/04/2025,09:31:59,1246.7,1248,1246.55,1247.75,24364,0
RELIANCE.NSE,02/04/2025,09:32:59,1248,1248.35,1247.65,1248.2,426230,0
RELIANCE.NSE,02/04/2025,09:33:59,1248.2,1249.5,1248.1,1248.9,78150,0
RELIANCE.NSE,02/04/2025,09:34:59,1248.95,1249.3,1248.55,1248.9,20834,0
RELIANCE.NSE,02/04/2025,09:35:59,1248.9,1250.45,1248.9,1250,86365,0
RELIANCE.NSE,02/04/2025,09:36:59,1250,1251.6,1250,1251,73869,0
RELIANCE.NSE,02/04/2025,09:37:59,1251.15,1251.6,1250.55,1250.95,32231,0
RELIANCE.NSE,02/04/2025,09:38:59,1251.05,1251.6,1250.8,1251.6,39325,0
RELIANCE.NSE,02/04/2025,09:39:59,1251.85,1252.5,1251.85,1252,33429,0
RELIANCE.NSE,02/04/2025,09:40:59,1252.05,1252.3,1251,1251.3,16736,0
RELIANCE.NSE,02/04/2025,09:41:59,1250.9,1252.05,1250.8,1252,12070,0
RELIANCE.NSE,02/04/2025,09:42:59,1252,1252.6,1251.8,1252.4,7541,0
RELIANCE.NSE,02/04/2025,09:43:59,1252.5,1252.5,1251.05,1251.2,16141,0
RELIANCE.NSE,02/04/2025,09:44:59,1251.05,1251.45,1250,1250,24987,0
RELIANCE.NSE,02/04/2025,09:45:59,1250.4,1250.4,1248.2,1248.45,39765,0
RELIANCE.NSE,02/04/2025,09:46:59,1248.45,1249.55,1248.2,1249.4,27153,0
RELIANCE.NSE,02/04/2025,09:47:59,1249.1,1250,1249.1,1249.7,14285,0
RELIANCE.NSE,02/04/2025,09:48:59,1249.9,1250,1249,1250,9118,0
RELIANCE.NSE,02/04/2025,09:49:59,1249.8,1250,1249.8,1250,10696,0
RELIANCE.NSE,02/04/2025,09:50:59,1249.95,1251,1249.95,1250,25443,0
RELIANCE.NSE,02/04/2025,09:51:59,1249.95,1251,1249.95,1250.65,28876,0
RELIANCE.NSE,02/04/2025,09:52:59,1250.95,1251.2,1250.55,1250.55,22579,0
RELIANCE.NSE,02/04/2025,09:53:59,1250.5,1250.95,1250.45,1250.5,14703,0
RELIANCE.NSE,02/04/2025,09:54:59,1250.3,1250.5,1250,1250.2,25155,0
RELIANCE.NSE,02/04/2025,09:55:59,1250.5,1251.25,1250.4,1251.25,66128,0
RELIANCE.NSE,02/04/2025,09:56:59,1251.25,1252.45,1251.25,1251.85,84989,0
RELIANCE.NSE,02/04/2025,09:57:59,1251.85,1251.95,1250.9,1250.95,32155,0
RELIANCE.NSE,02/04/2025,09:58:59,1251,1251,1250.9,1250.9,9097,0
RELIANCE.NSE,02/04/2025,09:59:59,1250.95,1251,1250,1250.9,22543,0
RELIANCE.NSE,02/04/2025,10:00:59,1250.95,1251,1250.35,1250.7,21830,0
RELIANCE.NSE,02/04/2025,10:01:59,1250.5,1251.8,1250.05,1251.45,26478,0
RELIANCE.NSE,02/04/2025,10:02:59,1251.45,1251.45,1250.8,1251.25,16185,0
RELIANCE.NSE,02/04/2025,10:03:59,1251.05,1251.2,1250.85,1250.9,11143,0
RELIANCE.NSE,02/04/2025,10:04:59,1250.7,1251,1250.45,1250.45,12929,0
RELIANCE.NSE,02/04/2025,10:05:59,1250.8,1250.8,1250.4,1250.7,8103,0
RELIANCE.NSE,02/04/2025,10:06:59,1250.45,1250.7,1250.2,1250.2,24481,0
RELIANCE.NSE,02/04/2025,10:07:59,1250.1,1250.2,1249.75,1249.8,11110,0
RELIANCE.NSE,02/04/2025,10:08:59,1250,1250,1249.05,1249.3,18933,0
RELIANCE.NSE,02/04/2025,10:09:59,1249.5,1250,1249.25,1249.95,7422,0
RELIANCE.NSE,02/04/2025,10:10:59,1249.95,1250.45,1249.95,1250.3,23508,0
RELIANCE.NSE,02/04/2025,10:11:59,1250,1250.9,1250,1250.75,21414,0
RELIANCE.NSE,02/04/2025,10:12:59,1250.9,1252.15,1250.75,1252.1,55025,0
RELIANCE.NSE,02/04/2025,10:13:59,1252.1,1252.2,1251.3,1251.95,15628,0
RELIANCE.NSE,02/04/2025,10:14:59,1252,1252,1251.8,1251.8,15852,0
RELIANCE.NSE,02/04/2025,10:15:59,1251.8,1251.85,1251.25,1251.8,9787,0
RELIANCE.NSE,02/04/2025,10:16:59,1251.8,1251.8,1251.3,1251.4,13040,0
RELIANCE.NSE,02/04/2025,10:17:59,1251.35,1252.15,1251.35,1251.9,21213,0
RELIANCE.NSE,02/04/2025,10:18:59,1251.9,1252.15,1251.9,1252.15,46221,0
RELIANCE.NSE,02/04/2025,10:19:59,1252.15,1252.4,1252.15,1252.4,6922,0
RELIANCE.NSE,02/04/2025,10:20:59,1252.4,1252.9,1252.4,1252.8,29231,0
RELIANCE.NSE,02/04/2025,10:21:59,1252.85,1252.95,1252.85,1252.95,18396,0
RELIANCE.NSE,02/04/2025,10:22:59,1252.95,1252.95,1251.9,1252.15,19490,0
RELIANCE.NSE,02/04/2025,10:23:59,1252.15,1254,1252,1252.2,94089,0
RELIANCE.NSE,02/04/2025,10:24:59,1252,1252.4,1251.7,1252.4,7329,0
RELIANCE.NSE,02/04/2025,10:25:59,1252.4,1254,1252.2,1253.45,83990,0
RELIANCE.NSE,02/04/2025,10:26:59,1253.45,1253.9,1253.35,1253.7,9259,0
RELIANCE.NSE,02/04/2025,10:27:59,1253.7,1254.5,1253.6,1254.5,22917,0
RELIANCE.NSE,02/04/2025,10:28:59,1254.65,1254.95,1254.65,1254.9,26874,0
RELIANCE.NSE,02/04/2025,10:29:59,1254.8,1255.5,1254.8,1255.4,30047,0
RELIANCE.NSE,02/04/2025,10:30:59,1255.5,1255.55,1255.35,1255.45,17891,0
RELIANCE.NSE,02/04/2025,10:31:59,1255.45,1255.5,1254.9,1255.1,20410,0
RELIANCE.NSE,02/04/2025,10:32:59,1255.15,1255.15,1254.9,1254.95,7304,0
RELIANCE.NSE,02/04/2025,10:33:59,1254.95,1255,1254.9,1255,11591,0
RELIANCE.NSE,02/04/2025,10:34:59,1254.95,1254.95,1254.7,1254.7,13417,0
RELIANCE.NSE,02/04/2025,10:35:59,1254.95,1254.95,1254.65,1254.8,13757,0
RELIANCE.NSE,02/04/2025,10:36:59,1254.6,1254.9,1254.2,1254.35,12996,0
RELIANCE.NSE,02/04/2025,10:37:59,1253.65,1254.45,1253.65,1254.3,25094,0
RELIANCE.NSE,02/04/2025,10:38:59,1254.3,1254.7,1253.8,1254.7,18800,0
RELIANCE.NSE,02/04/2025,10:39:59,1254.75,1255,1254.45,1254.95,14289,0
RELIANCE.NSE,02/04/2025,10:40:59,1255,1255.05,1254.5,1254.95,13136,0
RELIANCE.NSE,02/04/2025,10:41:59,1255,1255.3,1254.5,1254.5,24974,0
RELIANCE.NSE,02/04/2025,10:42:59,1254.5,1254.8,1253.8,1254.1,22092,0
RELIANCE.NSE,02/04/2025,10:43:59,1254.05,1254.1,1253.1,1253.65,29434,0
RELIANCE.NSE,02/04/2025,10:44:59,1253.4,1253.75,1252.65,1252.8,23868,0
