datetime,timestamp,open,high,low,close,volume
2025-02-01 09:20:00+05:30,1738381500,1740.0,1789.0,1740.0,1780.95,186777
2025-02-01 09:25:00+05:30,1738381800,1779.7,1787.2,1775.55,1780.6,106526
2025-02-01 09:30:00+05:30,1738382100,1781.0,1785.6,1766.5,1771.9,77133
2025-02-01 09:35:00+05:30,1738382400,1771.9,1774.1,1760.9,1766.0,68046
2025-02-01 09:40:00+05:30,1738382700,1766.0,1772.7,1760.35,1764.55,54225
2025-02-01 09:45:00+05:30,1738383000,1764.1,1768.0,1760.25,1766.6,17614
2025-02-01 09:50:00+05:30,1738383300,1766.7,1766.9,1761.5,1765.4,14557
2025-02-01 09:55:00+05:30,1738383600,1765.4,1766.2,1761.0,1762.4,10732
2025-02-01 10:00:00+05:30,1738383900,1762.35,1764.35,1758.05,1761.1,27798
2025-02-01 10:05:00+05:30,1738384200,1762.05,1762.05,1758.75,1760.0,10873
2025-02-01 10:10:00+05:30,1738384500,1759.95,1765.45,1759.3,1764.2,14919
2025-02-01 10:15:00+05:30,1738384800,1764.2,1767.1,1763.0,1766.25,7222
2025-02-01 10:20:00+05:30,1738385100,1766.25,1770.95,1764.65,1765.6,27779
2025-02-01 10:25:00+05:30,1738385400,1765.4,1769.35,1762.3,1767.9,9920
2025-02-01 10:30:00+05:30,1738385700,1767.85,1769.5,1766.15,1769.5,7980
2025-02-01 10:35:00+05:30,1738386000,1769.5,1770.0,1766.1,1766.5,8182
2025-02-01 10:40:00+05:30,1738386300,1766.5,1768.7,1764.7,1766.9,4636
2025-02-01 10:45:00+05:30,1738386600,1766.75,1769.8,1765.9,1766.65,17808
2025-02-01 10:50:00+05:30,1738386900,1766.65,1766.95,1763.4,1764.7,5124
2025-02-01 10:55:00+05:30,1738387200,1764.65,1764.65,1757.8,1760.0,27903
2025-02-01 11:00:00+05:30,1738387500,1759.2,1763.25,1758.15,1758.8,35942
2025-02-01 11:05:00+05:30,1738387800,1758.8,1760.0,1756.3,1759.65,28668
2025-02-01 11:10:00+05:30,1738388100,1759.55,1760.0,1755.1,1759.8,81042
2025-02-01 11:15:00+05:30,1738388400,1760.0,1760.75,1759.25,1760.45,8174
2025-02-01 11:20:00+05:30,1738388700,1760.45,1760.65,1758.25,1759.4,11504
2025-02-01 11:25:00+05:30,1738389000,1759.3,1760.0,1756.55,1758.9,9349
2025-02-01 11:30:00+05:30,1738389300,1758.95,1760.1,1758.0,1759.8,5096
2025-02-01 11:35:00+05:30,1738389600,1759.9,1760.95,1759.0,1760.55,6733
2025-02-01 11:40:00+05:30,1738389900,1760.5,1763.15,1759.4,1760.7,11608
2025-02-01 11:45:00+05:30,1738390200,1760.7,1766.85,1760.7,1764.7,9859
2025-02-01 11:50:00+05:30,1738390500,1764.7,1764.7,1759.25,1759.45,9792
2025-02-01 11:55:00+05:30,1738390800,1760.1,1764.6,1754.85,1760.9,49823
2025-02-01 12:00:00+05:30,1738391100,1760.8,1766.45,1758.3,1759.7,36383
2025-02-01 12:05:00+05:30,1738391400,1759.6,1762.8,1758.35,1761.6,13639
2025-02-01 12:10:00+05:30,1738391700,1761.25,1761.25,1757.45,1759.75,8109
2025-02-01 12:15:00+05:30,1738392000,1759.65,1761.4,1756.15,1757.1,6332
2025-02-01 12:20:00+05:30,1738392300,1756.15,1760.0,1756.0,1757.2,7647
2025-02-01 12:25:00+05:30,1738392600,1756.2,1758.0,1748.35,1755.3,19446
2025-02-01 12:30:00+05:30,1738392900,1754.5,1756.45,1751.55,1752.1,7576
2025-02-01 12:35:00+05:30,1738393200,1751.55,1754.95,1748.8,1754.0,8873
2025-02-01 12:40:00+05:30,1738393500,1753.65,1758.5,1749.15,1757.0,11195
2025-02-01 12:45:00+05:30,1738393800,1757.05,1760.65,1753.9,1755.8,11574
2025-02-01 12:50:00+05:30,1738394100,1755.8,1757.0,1753.3,1754.4,12773
2025-02-01 12:55:00+05:30,1738394400,1755.45,1757.55,1754.05,1756.95,1796
2025-02-01 13:00:00+05:30,1738394700,1756.95,1757.15,1754.15,1754.15,2401
2025-02-01 13:05:00+05:30,1738395000,1755.05,1755.35,1751.7,1751.75,6603
2025-02-01 13:10:00+05:30,1738395300,1751.75,1752.35,1745.95,1748.7,18698
2025-02-01 13:15:00+05:30,1738395600,1750.0,1755.0,1745.9,1753.0,15872
2025-02-01 13:20:00+05:30,1738395900,1752.95,1753.0,1746.75,1752.0,18103
2025-02-01 13:25:00+05:30,1738396200,1752.5,1756.95,1750.1,1752.5,11889
2025-02-01 13:30:00+05:30,1738396500,1752.5,1755.0,1750.9,1752.45,5193
2025-02-01 13:35:00+05:30,1738396800,1750.85,1757.95,1750.85,1756.9,8246
2025-02-01 13:40:00+05:30,1738397100,1756.35,1758.9,1755.65,1758.0,4237
2025-02-01 13:45:00+05:30,1738397400,1758.45,1758.5,1756.0,1757.5,3194
2025-02-01 13:50:00+05:30,1738397700,1757.85,1758.3,1755.0,1756.05,2478
2025-02-01 13:55:00+05:30,1738398000,1756.05,1758.15,1754.75,1755.5,3224
2025-02-01 14:00:00+05:30,1738398300,1755.5,1755.65,1753.1,1754.15,3231
2025-02-01 14:05:00+05:30,1738398600,1754.0,1754.95,1752.55,1754.0,1984
2025-02-01 14:10:00+05:30,1738398900,1754.0,1757.15,1753.0,1757.15,2404
2025-02-01 14:15:00+05:30,1738399200,1756.95,1757.95,1755.7,1756.7,2578
2025-02-01 14:20:00+05:30,1738399500,1756.7,1756.95,1754.6,1755.6,3677
2025-02-01 14:25:00+05:30,1738399800,1755.75,1756.5,1747.45,1747.45,8089
2025-02-01 14:30:00+05:30,1738400100,1748.95,1752.45,1747.5,1750.65,5202
2025-02-01 14:35:00+05:30,1738400400,1750.65,1754.6,1747.05,1751.8,4387
2025-02-01 14:40:00+05:30,1738400700,1751.8,1754.35,1748.95,1750.95,6417
2025-02-01 14:45:00+05:30,1738401000,1750.5,1750.5,1743.0,1745.0,27659
2025-02-01 14:50:00+05:30,1738401300,1745.95,1746.65,1740.0,1741.85,45119
2025-02-01 14:55:00+05:30,1738401600,1741.05,1742.0,1733.3,1737.15,19643
2025-02-01 15:00:00+05:30,1738401900,1737.15,1742.4,1737.15,1741.7,5196
2025-02-01 15:05:00+05:30,1738402200,1741.4,1742.0,1736.7,1739.2,5833
2025-02-01 15:10:00+05:30,1738402500,1738.4,1738.85,1735.0,1738.0,25488
2025-02-01 15:15:00+05:30,1738402800,1737.9,1742.0,1737.3,1738.35,15804
2025-02-01 15:20:00+05:30,1738403100,1738.55,1746.85,1738.15,1745.75,36052
2025-02-01 15:25:00+05:30,1738403400,1746.95,1749.0,1744.5,1748.9,23983
2025-02-01 15:30:00+05:30,1738403700,1748.95,1750.9,1745.05,1747.15,16358
2025-02-03 09:20:00+05:30,1738554300,1781.45,1785.9,1739.85,1740.65,266850
2025-02-03 09:25:00+05:30,1738554600,1740.65,1743.1,1736.1,1739.9,56114
2025-02-03 09:30:00+05:30,1738554900,1739.0,1749.2,1738.5,1747.3,54528
2025-02-03 09:35:00+05:30,1738555200,1747.7,1764.65,1745.0,1761.6,60064
2025-02-03 09:40:00+05:30,1738555500,1763.25,1764.25,1757.4,1762.45,32088
2025-02-03 09:45:00+05:30,1738555800,1761.55,1768.0,1754.05,1754.6,49481
2025-02-03 09:50:00+05:30,1738556100,1754.85,1761.1,1746.85,1749.35,46352
2025-02-03 09:55:00+05:30,1738556400,1749.35,1756.25,1747.15,1751.0,23578
2025-02-03 10:00:00+05:30,1738556700,1751.5,1751.7,1745.45,1745.45,30485
2025-02-03 10:05:00+05:30,1738557000,1745.45,1748.0,1740.05,1740.1,50850
2025-02-03 10:10:00+05:30,1738557300,1740.1,1745.35,1739.15,1743.0,31795
2025-02-03 10:15:00+05:30,1738557600,1743.0,1745.55,1739.05,1740.0,28210
2025-02-03 10:20:00+05:30,1738557900,1740.0,1741.0,1736.2,1736.75,25339
2025-02-03 10:25:00+05:30,1738558200,1736.75,1739.75,1734.75,1738.25,21172
2025-02-03 10:30:00+05:30,1738558500,1738.75,1740.0,1735.5,1736.1,12393
2025-02-03 10:35:00+05:30,1738558800,1736.45,1736.85,1729.65,1730.55,27972
2025-02-03 10:40:00+05:30,1738559100,1730.4,1731.1,1726.1,1728.35,26748
2025-02-03 10:45:00+05:30,1738559400,1729.25,1732.45,1726.75,1729.2,14889
2025-02-03 10:50:00+05:30,1738559700,1729.2,1732.75,1727.9,1732.0,14689
2025-02-03 10:55:00+05:30,1738560000,1731.1,1734.5,1731.1,1731.85,17494
2025-02-03 11:00:00+05:30,1738560300,1731.85,1732.4,1725.3,1729.25,23400
2025-02-03 11:05:00+05:30,1738560600,1728.95,1730.4,1725.6,1728.4,23447
2025-02-03 11:10:00+05:30,1738560900,1727.75,1728.75,1725.85,1726.35,14175
2025-02-03 11:15:00+05:30,1738561200,1726.35,1729.9,1721.45,1722.4,25076
2025-02-03 11:20:00+05:30,1738561500,1722.4,1726.6,1721.65,1724.45,15958
2025-02-03 11:25:00+05:30,1738561800,1724.1,1725.6,1721.45,1722.65,23347
2025-02-03 11:30:00+05:30,1738562100,1722.65,1722.75,1720.1,1722.15,20077
2025-02-03 11:35:00+05:30,1738562400,1722.4,1725.0,1720.1,1720.55,19535
2025-02-03 11:40:00+05:30,1738562700,1721.2,1722.35,1718.55,1719.2,19604
2025-02-03 11:45:00+05:30,1738563000,1719.2,1719.8,1714.45,1716.3,22222
2025-02-03 11:50:00+05:30,1738563300,1716.2,1718.25,1712.0,1712.7,57883
2025-02-03 11:55:00+05:30,1738563600,1712.6,1714.0,1710.55,1714.0,20788
2025-02-03 12:00:00+05:30,1738563900,1713.4,1718.45,1713.4,1716.85,39533
2025-02-03 12:05:00+05:30,1738564200,1716.85,1721.85,1715.6,1720.4,23179
2025-02-03 12:10:00+05:30,1738564500,1720.4,1722.9,1718.7,1722.55,13824
2025-02-03 12:15:00+05:30,1738564800,1721.95,1727.0,1720.95,1726.95,54240
2025-02-03 12:20:00+05:30,1738565100,1727.0,1732.45,1726.0,1728.1,17998
2025-02-03 12:25:00+05:30,1738565400,1728.0,1729.8,1727.0,1729.4,13051
2025-02-03 12:30:00+05:30,1738565700,1729.55,1738.7,1728.8,1735.9,22886
2025-02-03 12:35:00+05:30,1738566000,1735.15,1737.0,1735.05,1737.0,15774
2025-02-03 12:40:00+05:30,1738566300,1736.7,1737.75,1734.5,1735.55,17182
2025-02-03 12:45:00+05:30,1738566600,1734.8,1736.0,1734.05,1736.0,11771
2025-02-03 12:50:00+05:30,1738566900,1735.6,1737.2,1731.9,1735.85,27355
2025-02-03 12:55:00+05:30,1738567200,1735.8,1738.8,1734.35,1738.1,16943
2025-02-03 13:00:00+05:30,1738567500,1738.1,1740.0,1735.7,1737.15,12580
2025-02-03 13:05:00+05:30,1738567800,1736.8,1740.7,1736.0,1738.6,26036
2025-02-03 13:10:00+05:30,1738568100,1738.25,1742.95,1738.25,1742.95,73421
2025-02-03 13:15:00+05:30,1738568400,1743.5,1746.8,1739.15,1741.65,51413
2025-02-03 13:20:00+05:30,1738568700,1741.65,1742.25,1738.2,1740.3,18673
2025-02-03 13:25:00+05:30,1738569000,1740.2,1741.0,1738.8,1740.0,13922
2025-02-03 13:30:00+05:30,1738569300,1739.7,1741.3,1737.6,1739.45,10389
2025-02-03 13:35:00+05:30,1738569600,1739.2,1740.0,1736.75,1738.95,16907
2025-02-03 13:40:00+05:30,1738569900,1738.95,1742.45,1738.45,1739.95,12493
2025-02-03 13:45:00+05:30,1738570200,1740.0,1740.4,1736.85,1738.25,10930
2025-02-03 13:50:00+05:30,1738570500,1738.25,1739.6,1737.3,1738.25,12203
2025-02-03 13:55:00+05:30,1738570800,1737.95,1740.0,1736.1,1739.4,20464
2025-02-03 14:00:00+05:30,1738571100,1739.05,1739.8,1737.55,1739.75,10652
2025-02-03 14:05:00+05:30,1738571400,1739.75,1740.0,1738.05,1738.4,16244
2025-02-03 14:10:00+05:30,1738571700,1738.05,1739.25,1736.6,1737.9,10257
2025-02-03 14:15:00+05:30,1738572000,1737.5,1740.0,1737.1,1737.85,8107
2025-02-03 14:20:00+05:30,1738572300,1737.85,1739.5,1737.75,1738.6,6999
2025-02-03 14:25:00+05:30,1738572600,1738.65,1738.9,1736.65,1737.85,9273
2025-02-03 14:30:00+05:30,1738572900,1737.75,1739.0,1737.25,1738.0,5892
2025-02-03 14:35:00+05:30,1738573200,1737.95,1738.75,1736.0,1738.0,22818
2025-02-03 14:40:00+05:30,1738573500,1737.95,1740.25,1737.35,1740.0,20124
2025-02-03 14:45:00+05:30,1738573800,1740.0,1740.15,1736.35,1737.25,12946
2025-02-03 14:50:00+05:30,1738574100,1737.4,1738.35,1736.0,1736.25,16426
2025-02-03 14:55:00+05:30,1738574400,1736.0,1739.8,1734.25,1739.1,33365
2025-02-03 15:00:00+05:30,1738574700,1739.15,1740.05,1738.45,1739.7,27669
2025-02-03 15:05:00+05:30,1738575000,1740.0,1742.4,1737.75,1739.95,39550
2025-02-03 15:10:00+05:30,1738575300,1740.0,1742.45,1739.4,1742.0,34200
2025-02-03 15:15:00+05:30,1738575600,1742.1,1742.6,1740.1,1742.05,49783
2025-02-03 15:20:00+05:30,1738575900,1742.05,1743.05,1739.5,1740.0,66922
2025-02-03 15:25:00+05:30,1738576200,1739.95,1742.0,1737.85,1739.75,62023
2025-02-03 15:30:00+05:30,1738576500,1739.7,1740.0,1737.5,1737.85,27055
2025-02-04 09:20:00+05:30,1738640700,1749.3,1750.15,1740.65,1749.25,23874
2025-02-04 09:25:00+05:30,1738641000,1750.0,1757.8,1748.1,1755.95,24106
2025-02-04 09:30:00+05:30,1738641300,1755.9,1757.2,1751.5,1756.95,15809
2025-02-04 09:35:00+05:30,1738641600,1757.2,1757.5,1751.55,1752.0,19961
2025-02-04 09:40:00+05:30,1738641900,1751.95,1755.65,1747.6,1755.0,23797
2025-02-04 09:45:00+05:30,1738642200,1754.8,1757.3,1752.05,1757.3,14941
2025-02-04 09:50:00+05:30,1738642500,1757.3,1760.0,1752.9,1758.8,22255
2025-02-04 09:55:00+05:30,1738642800,1758.7,1758.75,1753.75,1754.0,13060
2025-02-04 10:00:00+05:30,1738643100,1753.75,1754.75,1752.0,1753.55,9869
2025-02-04 10:05:00+05:30,1738643400,1753.3,1755.6,1752.5,1752.5,13273
2025-02-04 10:10:00+05:30,1738643700,1752.5,1752.75,1749.15,1750.8,12598
2025-02-04 10:15:00+05:30,1738644000,1750.1,1751.15,1745.15,1745.95,13710
2025-02-04 10:20:00+05:30,1738644300,1745.9,1748.0,1744.0,1747.7,12164
2025-02-04 10:25:00+05:30,1738644600,1747.9,1748.65,1746.0,1746.75,9038
2025-02-04 10:30:00+05:30,1738644900,1747.0,1749.25,1744.6,1746.1,8947
2025-02-04 10:35:00+05:30,1738645200,1746.9,1754.0,1746.9,1753.25,55764
2025-02-04 10:40:00+05:30,1738645500,1753.0,1755.75,1749.7,1750.7,141858
2025-02-04 10:45:00+05:30,1738645800,1750.7,1754.6,1750.15,1751.7,37804
2025-02-04 10:50:00+05:30,1738646100,1751.95,1757.0,1751.7,1755.6,18734
2025-02-04 10:55:00+05:30,1738646400,1755.0,1756.4,1752.0,1752.35,62324
2025-02-04 11:00:00+05:30,1738646700,1752.35,1753.95,1752.0,1753.9,12557
2025-02-04 11:05:00+05:30,1738647000,1754.3,1758.65,1754.3,1756.85,17354
2025-02-04 11:10:00+05:30,1738647300,1757.55,1761.1,1757.55,1760.6,20102
2025-02-04 11:15:00+05:30,1738647600,1760.8,1762.65,1758.0,1760.95,26582
2025-02-04 11:20:00+05:30,1738647900,1760.9,1761.6,1759.3,1759.45,11995
2025-02-04 11:25:00+05:30,1738648200,1759.45,1760.65,1756.95,1757.0,19628
