Ticker,Date,Time,Open,High,Low,Close,Volume,Open Interest
RELIANCE.NSE,19/06/2025,09:15:59,1430.1,1432,1426.1,1429,97661,0
RELIANCE.NSE,19/06/2025,09:16:59,1429.4,1431.4,1429.3,1430.8,16651,0
RELIANCE.NSE,19/06/2025,09:17:59,1430.8,1430.8,1429,1430.5,47097,0
RELIANCE.NSE,19/06/2025,09:18:59,1430.5,1430.6,1428,1428.6,22094,0
RELIANCE.NSE,19/06/2025,09:19:59,1428.1,1428.9,1427.2,1428,19054,0
RELIANCE.NSE,19/06/2025,09:20:59,1427.8,1427.8,1426.3,1426.8,25441,0
RELIANCE.NSE,19/06/2025,09:21:59,1426.4,1427.5,1425.7,1427.1,17432,0
RELIANCE.NSE,19/06/2025,09:22:59,1427.1,1428.8,1427.1,1428.5,11287,0
RELIANCE.NSE,19/06/2025,09:23:59,1428.5,1429,1427.4,1427.5,14646,0
RELIANCE.NSE,19/06/2025,09:24:59,1427.5,1428.9,1427.4,1428.9,19114,0
RELIANCE.NSE,19/06/2025,09:25:59,1429,1429.3,1428.3,1428.5,25177,0
RELIANCE.NSE,19/06/2025,09:26:59,1429.3,1429.8,1429,1429.8,25366,0
RELIANCE.NSE,19/06/2025,09:27:59,1429.5,1431,1429.5,1431,9120,0
RELIANCE.NSE,19/06/2025,09:28:59,1430.8,1430.9,1430.3,1430.4,11240,0
RELIANCE.NSE,19/06/2025,09:29:59,1430.4,1430.8,1429.9,1429.9,42486,0
RELIANCE.NSE,19/06/2025,09:30:59,1430.3,1430.8,1428.5,1430.5,40955,0
RELIANCE.NSE,19/06/2025,09:31:59,1430.5,1431.5,1430.5,1430.9,14406,0
RELIANCE.NSE,19/06/2025,09:32:59,1430.6,1430.6,1429.8,1429.9,9840,0
RELIANCE.NSE,19/06/2025,09:33:59,1429.7,1429.9,1429.7,1429.9,7915,0
RELIANCE.NSE,19/06/2025,09:34:59,1429.8,1431,1429.8,1430.8,10177,0
RELIANCE.NSE,19/06/2025,09:35:59,1430.6,1431,1430.6,1431,21573,0
RELIANCE.NSE,19/06/2025,09:36:59,1431,1431,1430.4,1430.4,13403,0
RELIANCE.NSE,19/06/2025,09:37:59,1430.1,1430.8,1430.1,1430.6,11595,0
RELIANCE.NSE,19/06/2025,09:38:59,1430.6,1432.7,1430.6,1432.6,18312,0
RELIANCE.NSE,19/06/2025,09:39:59,1432.6,1432.8,1432.2,1432.3,10632,0
RELIANCE.NSE,19/06/2025,09:40:59,1432.5,1432.5,1430.3,1431.4,29267,0
RELIANCE.NSE,19/06/2025,09:41:59,1431.5,1431.8,1430.8,1431.8,3720,0
RELIANCE.NSE,19/06/2025,09:42:59,1431.9,1432,1431.5,1431.7,2808,0
RELIANCE.NSE,19/06/2025,09:43:59,1432,1432,1431.1,1431.1,4952,0
RELIANCE.NSE,19/06/2025,09:44:59,1431.4,1432,1431.3,1431.6,2566,0
RELIANCE.NSE,19/06/2025,09:45:59,1431.9,1433.4,1431.8,1433,32294,0
RELIANCE.NSE,19/06/2025,09:46:59,1432.9,1434.1,1432.6,1433.8,21165,0
RELIANCE.NSE,19/06/2025,09:47:59,1433.3,1434.3,1433.1,1434.2,5778,0
RELIANCE.NSE,19/06/2025,09:48:59,1433.7,1434.1,1432.1,1432.4,22541,0
RELIANCE.NSE,19/06/2025,09:49:59,1432.4,1433.5,1432,1433.3,7869,0
RELIANCE.NSE,19/06/2025,09:50:59,1433.4,1433.7,1432.4,1432.7,14095,0
RELIANCE.NSE,19/06/2025,09:51:59,1432.4,1432.6,1432.1,1432.5,10061,0
RELIANCE.NSE,19/06/2025,09:52:59,1432.5,1434,1432.2,1433.9,26216,0
RELIANCE.NSE,19/06/2025,09:53:59,1433.4,1433.5,1432.3,1432.5,19239,0
RELIANCE.NSE,19/06/2025,09:54:59,1432.9,1433.4,1432.5,1433,5526,0
RELIANCE.NSE,19/06/2025,09:55:59,1433,1433.5,1433,1433,9204,0
RELIANCE.NSE,19/06/2025,09:56:59,1433,1433,1432.5,1432.5,7275,0
RELIANCE.NSE,19/06/2025,09:57:59,1432.8,1433.2,1432.6,1433,20262,0
RELIANCE.NSE,19/06/2025,09:58:59,1433,1434,1432.8,1433.8,14149,0
RELIANCE.NSE,19/06/2025,09:59:59,1433.8,1434.8,1433.6,1434,21619,0
RELIANCE.NSE,19/06/2025,10:00:59,1434,1434,1432.8,1433.2,18413,0
RELIANCE.NSE,19/06/2025,10:01:59,1433.2,1433.8,1433,1433.5,7144,0
RELIANCE.NSE,19/06/2025,10:02:59,1433.7,1434,1432.2,1432.8,86208,0
RELIANCE.NSE,19/06/2025,10:03:59,1432.4,1433,1430.7,1430.7,24148,0
RELIANCE.NSE,19/06/2025,10:04:59,1430.6,1430.6,1430,1430,12562,0
RELIANCE.NSE,19/06/2025,10:05:59,1430.2,1430.2,1429.2,1429.6,29512,0
RELIANCE.NSE,19/06/2025,10:06:59,1429.6,1429.6,1428.4,1428.6,12621,0
RELIANCE.NSE,19/06/2025,10:07:59,1428.7,1429.6,1428.5,1429.2,6930,0
RELIANCE.NSE,19/06/2025,10:08:59,1429.2,1429.4,1429.1,1429.4,3047,0
RELIANCE.NSE,19/06/2025,10:09:59,1429.3,1429.8,1429.2,1429.8,3949,0
RELIANCE.NSE,19/06/2025,10:10:59,1430,1430.8,1429.8,1430.8,11146,0
RELIANCE.NSE,19/06/2025,10:11:59,1430.3,1431,1430.3,1430.6,4489,0
RELIANCE.NSE,19/06/2025,10:12:59,1430.6,1430.8,1430.2,1430.6,3540,0
RELIANCE.NSE,19/06/2025,10:13:59,1430.6,1430.6,1430.3,1430.4,2384,0
RELIANCE.NSE,19/06/2025,10:14:59,1430.6,1431.7,1430.6,1430.7,21986,0
RELIANCE.NSE,19/06/2025,10:15:59,1430.7,1430.9,1430.4,1430.4,5969,0
RELIANCE.NSE,19/06/2025,10:16:59,1430.4,1430.4,1430.1,1430.2,3404,0
RELIANCE.NSE,19/06/2025,10:17:59,1430.1,1430.2,1430,1430.1,4818,0
RELIANCE.NSE,19/06/2025,10:18:59,1430,1430.2,1430,1430.2,3417,0
RELIANCE.NSE,19/06/2025,10:19:59,1430.2,1430.2,1429.9,1430,4596,0
RELIANCE.NSE,19/06/2025,10:20:59,1430.2,1430.9,1430,1430.5,12311,0
RELIANCE.NSE,19/06/2025,10:21:59,1430.7,1430.7,1430.4,1430.5,6576,0
RELIANCE.NSE,19/06/2025,10:22:59,1430.5,1430.9,1430.4,1430.9,2870,0
RELIANCE.NSE,19/06/2025,10:23:59,1430.8,1430.8,1430.3,1430.3,2371,0
RELIANCE.NSE,19/06/2025,10:24:59,1430.2,1430.4,1430,1430.4,3730,0
RELIANCE.NSE,19/06/2025,10:25:59,1430.2,1430.4,1430,1430.4,4026,0
RELIANCE.NSE,19/06/2025,10:26:59,1430.1,1430.5,1430.1,1430.5,5131,0
RELIANCE.NSE,19/06/2025,10:27:59,1430.4,1431,1430.4,1430.8,7283,0
RELIANCE.NSE,19/06/2025,10:28:59,1430.8,1431.1,1430.8,1431.1,8902,0
RELIANCE.NSE,19/06/2025,10:29:59,1431.1,1431.1,1430.8,1431.1,8049,0
RELIANCE.NSE,19/06/2025,10:30:59,1431,1431.9,1431,1431.9,18208,0
RELIANCE.NSE,19/06/2025,10:31:59,1432,1432,1431.6,1431.8,11013,0
RELIANCE.NSE,19/06/2025,10:32:59,1431.6,1431.8,1430.7,1430.7,36173,0
RELIANCE.NSE,19/06/2025,10:33:59,1430.7,1431.2,1430.7,1431.2,8366,0
RELIANCE.NSE,19/06/2025,10:34:59,1431.2,1431.5,1431.1,1431.4,4149,0
RELIANCE.NSE,19/06/2025,10:35:59,1431.3,1431.5,1430.7,1430.9,11665,0
RELIANCE.NSE,19/06/2025,10:36:59,1431.1,1431.6,1430.6,1431,55565,0
RELIANCE.NSE,19/06/2025,10:37:59,1431.4,1431.7,1431,1431.6,9159,0
RELIANCE.NSE,19/06/2025,10:38:59,1431.6,1432.2,1431.6,1432.1,64531,0
RELIANCE.NSE,19/06/2025,10:39:59,1432.1,1434,1431.9,1434,12544,0
RELIANCE.NSE,19/06/2025,10:40:59,1433.6,1434.2,1433.5,1433.6,10900,0
RELIANCE.NSE,19/06/2025,10:41:59,1433.7,1434,1433.6,1433.8,5478,0
RELIANCE.NSE,19/06/2025,10:42:59,1433.9,1434.2,1433.8,1434.2,6992,0
RELIANCE.NSE,19/06/2025,10:43:59,1433.8,1435.2,1433.6,1434.4,59756,0
RELIANCE.NSE,19/06/2025,10:44:59,1434.4,1434.7,1434.1,1434.1,16264,0
RELIANCE.NSE,19/06/2025,10:45:59,1434.2,1436.2,1434.2,1435.9,39752,0
RELIANCE.NSE,19/06/2025,10:46:59,1435.8,1436.5,1435,1435.2,27467,0
RELIANCE.NSE,19/06/2025,10:47:59,1435.3,1435.6,1435,1435.5,7243,0
RELIANCE.NSE,19/06/2025,10:48:59,1435.5,1435.7,1435.1,1435.6,10247,0
RELIANCE.NSE,19/06/2025,10:49:59,1435.4,1435.6,1435.1,1435.3,3464,0
RELIANCE.NSE,19/06/2025,10:50:59,1435.3,1435.9,1435.1,1435.8,8981,0
RELIANCE.NSE,19/06/2025,10:51:59,1435.9,1436.1,1435.6,1435.9,9778,0
RELIANCE.NSE,19/06/2025,10:52:59,1435.9,1435.9,1435.5,1435.5,7423,0
RELIANCE.NSE,19/06/2025,10:53:59,1435.8,1436,1435.5,1435.5,17905,0
RELIANCE.NSE,19/06/2025,10:54:59,1435.5,1435.7,1435.2,1435.5,12868,0
RELIANCE.NSE,19/06/2025,10:55:59,1435.7,1435.8,1435.2,1435.6,9410,0
RELIANCE.NSE,19/06/2025,10:56:59,1435.3,1436,1435.3,1436,9766,0
RELIANCE.NSE,19/06/2025,10:57:59,1435.5,1436,1435.4,1436,5570,0
RELIANCE.NSE,19/06/2025,10:58:59,1435.9,1435.9,1435,1435.4,13004,0
RELIANCE.NSE,19/06/2025,10:59:59,1435.2,1435.5,1435,1435.5,7677,0
RELIANCE.NSE,19/06/2025,11:00:59,1435.3,1435.9,1435.2,1435.9,10592,0
RELIANCE.NSE,19/06/2025,11:01:59,1435.8,1435.9,1435.5,1435.5,4415,0
RELIANCE.NSE,19/06/2025,11:02:59,1435.5,1435.7,1435.3,1435.7,3509,0
RELIANCE.NSE,19/06/2025,11:03:59,1435.6,1435.6,1435,1435.1,6295,0
RELIANCE.NSE,19/06/2025,11:04:59,1435.4,1435.4,1435,1435.1,8232,0
RELIANCE.NSE,19/06/2025,11:05:59,1435.2,1435.7,1435.1,1435.3,8862,0
RELIANCE.NSE,19/06/2025,11:06:59,1435.3,1435.3,1435,1435,6494,0
RELIANCE.NSE,19/06/2025,11:07:59,1435.3,1435.4,1435,1435.4,8762,0
